STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/21/99,82,88,75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/22/99,83,91,74
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/23/99,88,98,77
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/24/99,85,95,75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/25/99,85,98,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/26/99,82,93,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/27/99,85,95,74
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/28/99,84,97,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/29/99,82,94,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/30/99,85,97,74
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",07/31/99,89,101,77
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/01/99,89,98,79
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/02/99,83,92,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/03/99,80,90,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/04/99,81,92,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/05/99,82,92,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/06/99,81,92,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/07/99,81,91,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/08/99,87,95,78
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/09/99,77,84,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/10/99,75,86,64
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/11/99,85,96,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/12/99,85,95,74
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/13/99,87,97,77
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/14/99,84,95,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/15/99,79,85,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/16/99,80,92,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/17/99,87,99,74
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/18/99,86,95,76
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/19/99,81,89,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/20/99,77,85,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/21/99,74,81,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/22/99,74,83,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/23/99,77,87,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/24/99,78,86,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/25/99,75,78,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/26/99,78,86,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/27/99,78,85,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/28/99,79,89,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/29/99,81,91,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/30/99,67,72,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/31/99,69,74,64
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/01/99,74,82,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/02/99,74,83,64
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/03/99,75,84,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/04/99,76,78,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/05/99,79,83,75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/06/99,78,83,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/07/99,79,85,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/08/99,77,86,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/09/99,77,86,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/10/99,76,82,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/11/99,70,79,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/12/99,71,81,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/13/99,71,80,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/14/99,75,83,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/15/99,70,74,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/16/99,65,69,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/17/99,66,73,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/18/99,64,73,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/19/99,65,74,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/20/99,69,77,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/21/99,60,68,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/22/99,57,65,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/23/99,61,73,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/24/99,66,77,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/25/99,71,82,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/26/99,70,80,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/27/99,73,76,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/28/99,71,74,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/29/99,70,72,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/30/99,61,68,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/01/99,61,71,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/02/99,64,74,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/03/99,68,79,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/04/99,63,70,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/05/99,53,58,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/06/99,57,69,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/07/99,54,60,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/08/99,56,65,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/09/99,61,68,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/10/99,67,70,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/11/99,66,77,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/12/99,58,67,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/13/99,61,70,51
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/14/99,56,63,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/15/99,54,64,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/16/99,60,72,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/17/99,62,67,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/18/99,57,65,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/19/99,52,58,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/20/99,53,55,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/21/99,54,62,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/22/99,57,66,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/23/99,48,55,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/24/99,48,57,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/25/99,50,61,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/26/99,55,64,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/27/99,55,64,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/28/99,51,60,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/29/99,57,68,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/30/99,60,71,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/31/99,63,73,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/01/99,64,73,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/02/99,60,69,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/03/99,46,53,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/04/99,47,59,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/05/99,51,65,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/06/99,61,74,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/07/99,52,59,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/08/99,49,59,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/09/99,56,69,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/10/99,64,76,51
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/11/99,56,63,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/12/99,48,51,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/13/99,55,65,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/14/99,61,74,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/15/99,49,53,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/16/99,45,50,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/17/99,41,48,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/18/99,43,55,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/19/99,50,62,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/20/99,61,71,51
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/21/99,60,73,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/22/99,60,70,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/23/99,60,63,56
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/24/99,61,65,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/25/99,57,60,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/26/99,62,70,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/27/99,54,60,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/28/99,49,54,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/29/99,44,50,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/30/99,36,41,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/01/99,33,39,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/02/99,40,50,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/03/99,47,61,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/04/99,57,68,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/05/99,58,68,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/06/99,53,60,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/07/99,44,50,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/08/99,41,49,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/09/99,46,57,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/10/99,51,59,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/11/99,44,50,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/12/99,43,53,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/13/99,43,49,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/14/99,45,49,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/15/99,43,48,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/16/99,45,51,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/17/99,41,50,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/18/99,43,51,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/19/99,42,45,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/20/99,45,49,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/21/99,42,46,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/22/99,36,41,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/23/99,37,46,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/24/99,28,32,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/25/99,27,32,21
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/26/99,35,45,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/27/99,36,40,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/28/99,31,35,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/29/99,36,42,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/30/99,47,58,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/31/99,49,57,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/01/00,45,56,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/02/00,56,68,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/03/00,60,68,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/04/00,60,71,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/05/00,42,48,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/06/00,39,47,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/07/00,43,54,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/08/00,38,45,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/09/00,43,47,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/10/00,48,52,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/11/00,49,57,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/12/00,45,53,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/13/00,46,62,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/14/00,28,32,23
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/15/00,29,36,22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/16/00,47,62,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/17/00,26,31,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/18/00,20,22,18
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/19/00,29,40,18
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/20/00,30,35,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/21/00,21,25,16
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/22/00,20,25,14
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/23/00,27,30,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/24/00,34,40,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/25/00,30,34,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/26/00,28,34,22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/27/00,22,25,19
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/28/00,25,33,17
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/29/00,29,38,19
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/30/00,28,31,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/31/00,32,39,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/01/00,31,39,22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/02/00,31,35,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/03/00,32,38,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/04/00,35,40,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/05/00,37,42,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/06/00,36,40,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/07/00,40,50,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/08/00,33,39,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/09/00,37,50,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/10/00,45,58,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/11/00,51,63,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/12/00,33,39,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/13/00,32,37,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/14/00,50,63,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/15/00,40,45,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/16/00,50,66,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/17/00,37,42,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/18/00,37,42,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/19/00,47,56,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/20/00,42,49,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/21/00,42,49,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/22/00,44,55,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/23/00,49,60,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/24/00,56,71,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/25/00,62,76,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/26/00,50,56,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/27/00,55,64,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/28/00,52,59,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/29/00,50,61,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/01/00,52,64,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/02/00,50,60,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/03/00,45,54,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/04/00,47,58,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/05/00,54,67,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/06/00,51,61,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/07/00,54,70,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/08/00,68,85,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/09/00,66,79,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/10/00,64,72,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/11/00,54,58,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/12/00,47,55,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/13/00,42,50,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/14/00,48,60,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/15/00,58,70,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/16/00,61,69,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/17/00,47,61,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/18/00,35,42,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/19/00,40,47,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/20/00,45,49,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/21/00,42,43,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/22/00,45,48,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/23/00,53,63,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/24/00,57,69,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/25/00,61,75,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/26/00,59,67,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/27/00,56,69,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/28/00,54,60,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/29/00,53,62,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/30/00,53,64,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/31/00,50,60,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/01/00,54,68,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/02/00,62,69,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/03/00,67,75,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/04/00,57,69,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/05/00,48,57,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/06/00,65,82,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/07/00,64,74,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/08/00,58,78,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/09/00,44,53,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/10/00,53,66,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/11/00,57,62,51
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/12/00,50,57,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/13/00,47,54,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/14/00,51,60,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/15/00,57,62,51
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/16/00,68,77,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/17/00,57,66,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/18/00,47,48,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/19/00,57,67,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/20/00,59,69,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/21/00,61,68,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/22/00,52,57,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/23/00,53,57,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/24/00,57,68,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/25/00,51,57,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/26/00,49,57,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/27/00,52,56,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/28/00,56,61,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/29/00,60,70,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/30/00,62,71,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/01/00,62,78,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/02/00,65,72,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/03/00,62,74,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/04/00,65,76,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/05/00,75,87,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/06/00,77,88,65
